customer_id,phone_number,email_id,age,gender,city_tier,acquisition_channel
2710,7681152320,customer2710@example.com,18,Female,3,Instagram
2711,9511647197,customer2711@example.com,39,Male,2,Instagram
2712,9697275154,customer2712@example.com,30,Male,3,Google Ads
2713,9206100608,customer2713@example.com,44,Male,3,Organic
2714,8533414139,customer2714@example.com,32,Female,2,Instagram
2715,7455834535,customer2715@example.com,34,Female,2,Instagram
2716,8162938489,customer2716@example.com,26,Female,2,Instagram
2717,7999574426,customer2717@example.com,22,Male,3,Influencer
2718,7121739777,customer2718@example.com,40,Female,2,Instagram
2719,7778187904,customer2719@example.com,28,Female,1,Instagram
2720,7194788067,customer2720@example.com,41,Female,2,Instagram
2721,7925282187,customer2721@example.com,25,Female,3,Instagram
2722,7715414380,customer2722@example.com,51,Male,2,Google Ads
2723,7565434849,customer2723@example.com,59,Female,2,Instagram
2724,8763946529,customer2724@example.com,48,Male,3,Instagram
2725,9212908124,customer2725@example.com,39,Female,2,Influencer
2726,9934549058,customer2726@example.com,31,Female,2,Referral
2727,8215235512,customer2727@example.com,22,Male,2,Influencer
2728,8812830128,customer2728@example.com,34,Male,3,Referral
2729,8855243998,customer2729@example.com,35,Other,3,Organic
2730,8807843931,customer2730@example.com,36,Female,1,Referral
2731,7842588473,customer2731@example.com,24,Male,1,Google Ads
2732,9466674088,customer2732@example.com,43,Male,1,Organic
2733,7654429057,customer2733@example.com,42,Male,3,Referral
2734,9177979297,customer2734@example.com,35,Male,2,Organic
2735,9328791729,customer2735@example.com,32,Female,3,Referral
2736,8547865504,customer2736@example.com,46,Male,1,Instagram
2737,7750442785,customer2737@example.com,59,Female,1,Google Ads
2738,8519157188,customer2738@example.com,18,Female,2,Google Ads
2739,7333471417,customer2739@example.com,21,Male,1,Google Ads
2740,9062372608,customer2740@example.com,26,Male,2,Influencer
2741,8526477853,customer2741@example.com,53,Female,3,Influencer
2742,8124791481,customer2742@example.com,49,Female,2,Organic
2743,9727336436,customer2743@example.com,41,Male,3,Instagram
2744,9284216643,customer2744@example.com,54,Female,3,Instagram
2745,9116963331,customer2745@example.com,35,Female,2,Organic
2746,8807596455,customer2746@example.com,32,Male,2,Google Ads
2747,7893430954,customer2747@example.com,37,Male,3,Instagram
2748,8354215392,customer2748@example.com,57,Male,2,Instagram
2749,7786174964,customer2749@example.com,19,Other,1,Organic
2750,8134549002,customer2750@example.com,42,Male,2,Influencer
2751,8819486714,customer2751@example.com,30,Male,1,Instagram
2752,9800971898,customer2752@example.com,44,Male,3,Google Ads
2753,7312902422,customer2753@example.com,30,Other,1,Organic
2754,8952281097,customer2754@example.com,45,Male,2,Google Ads
2755,8261787776,customer2755@example.com,32,Female,1,Referral
2756,9174530428,customer2756@example.com,46,Male,2,Instagram
2757,9391322404,customer2757@example.com,38,Female,1,Influencer
2758,7798011500,customer2758@example.com,48,Female,3,Google Ads
2759,8131322879,customer2759@example.com,40,Male,2,Organic
2760,7804382479,customer2760@example.com,54,Male,3,Instagram
2761,8481548676,customer2761@example.com,20,Male,1,Referral
2762,7994431899,customer2762@example.com,52,Male,2,Instagram
2763,9992227502,customer2763@example.com,31,Female,2,Google Ads
2764,8315900730,customer2764@example.com,19,Male,2,Referral
2765,7689600076,customer2765@example.com,30,Female,2,Google Ads
2766,9222136829,customer2766@example.com,19,Male,3,Influencer
2767,9630472932,customer2767@example.com,29,Male,2,Referral
2768,7979731223,customer2768@example.com,44,Male,2,Instagram
2769,8112075202,customer2769@example.com,51,Male,3,Google Ads
2770,8023566873,customer2770@example.com,57,Male,3,Organic
2771,9507517383,customer2771@example.com,22,Female,2,Influencer
2772,8069494350,customer2772@example.com,42,Male,1,Instagram
2773,8267803110,customer2773@example.com,28,Female,3,Organic
2774,8413827959,customer2774@example.com,30,Female,3,Instagram
2775,9412786056,customer2775@example.com,45,Female,1,Organic
2776,7591825573,customer2776@example.com,38,Other,2,Instagram
2777,8508860243,customer2777@example.com,43,Female,1,Instagram
2778,9468042215,customer2778@example.com,44,Male,1,Organic
2779,9520617209,customer2779@example.com,43,Male,3,Influencer
2780,7840959237,customer2780@example.com,32,Female,2,Google Ads
2781,8459352905,customer2781@example.com,23,Male,1,Google Ads
2782,8092767991,customer2782@example.com,21,Other,1,Organic
2783,7963024971,customer2783@example.com,21,Male,1,Organic
2784,7178901320,customer2784@example.com,47,Female,3,Organic
2785,9319407912,customer2785@example.com,30,Female,2,Google Ads
2786,9236820905,customer2786@example.com,26,Female,1,Google Ads
2787,7496626872,customer2787@example.com,59,Female,3,Instagram
2788,8947169967,customer2788@example.com,31,Male,3,Referral
2789,9070283980,customer2789@example.com,45,Male,2,Organic
2790,9726166817,customer2790@example.com,57,Female,1,Google Ads
2791,8498722978,customer2791@example.com,20,Female,2,Google Ads
2792,9127174593,customer2792@example.com,58,Female,3,Instagram
2793,8278780467,customer2793@example.com,46,Female,2,Google Ads
2794,8136401450,customer2794@example.com,50,Male,2,Organic
2795,8255692062,customer2795@example.com,32,Female,1,Referral
2796,7430630533,customer2796@example.com,56,Female,3,Organic
2797,7102948637,customer2797@example.com,32,Male,3,Organic
2798,7350594105,customer2798@example.com,24,Female,3,Organic
2799,8188047324,customer2799@example.com,29,Male,2,Google Ads
2800,8475102132,customer2800@example.com,56,Female,2,Instagram
2801,7843983590,customer2801@example.com,24,Female,3,Influencer
2802,9138558326,customer2802@example.com,58,Female,2,Google Ads
2803,8685157583,customer2803@example.com,23,Male,1,Referral
2804,9242113286,customer2804@example.com,43,Male,1,Google Ads
2805,9597829680,customer2805@example.com,26,Female,3,Organic
2806,8986935551,customer2806@example.com,41,Other,3,Google Ads
2807,8465247492,customer2807@example.com,47,Male,2,Instagram
2808,9821575070,customer2808@example.com,33,Male,1,Referral
2809,9875187315,customer2809@example.com,44,Female,2,Organic
2810,7060549253,customer2810@example.com,50,Male,3,Google Ads
2811,7530475983,customer2811@example.com,40,Male,1,Instagram
2812,8987253083,customer2812@example.com,36,Female,3,Referral
2813,7423867226,customer2813@example.com,53,Female,2,Influencer
2814,7740242060,customer2814@example.com,36,Male,2,Google Ads
2815,7955602814,customer2815@example.com,39,Other,2,Instagram
2816,7246025692,customer2816@example.com,59,Male,2,Instagram
2817,9354804076,customer2817@example.com,50,Male,1,Instagram
2818,8453821615,customer2818@example.com,27,Male,2,Google Ads
2819,7722208484,customer2819@example.com,49,Female,1,Influencer
2820,9608036805,customer2820@example.com,32,Female,3,Google Ads
2821,9942910135,customer2821@example.com,56,Male,3,Google Ads
2822,9437639494,customer2822@example.com,25,Male,2,Google Ads
2823,7284913347,customer2823@example.com,42,Male,1,Instagram
2824,7401229589,customer2824@example.com,35,Male,3,Instagram
2825,8058392551,customer2825@example.com,32,Female,2,Google Ads
2826,7408824260,customer2826@example.com,43,Female,3,Instagram
2827,7456263954,customer2827@example.com,58,Male,2,Google Ads
2828,9352244834,customer2828@example.com,38,Female,3,Instagram
2829,8832667338,customer2829@example.com,39,Female,1,Influencer
2830,7962843085,customer2830@example.com,51,Male,3,Organic
2831,7162572450,customer2831@example.com,54,Male,2,Organic
2832,9963966477,customer2832@example.com,54,Female,2,Google Ads
2833,9446531721,customer2833@example.com,31,Female,3,Google Ads
2834,7969575619,customer2834@example.com,21,Female,3,Organic
2835,8158297455,customer2835@example.com,41,Female,3,Organic
2836,8924019238,customer2836@example.com,19,Male,2,Influencer
2837,9022542362,customer2837@example.com,18,Male,2,Google Ads
2838,9871434290,customer2838@example.com,19,Female,1,Instagram
2839,7787313898,customer2839@example.com,30,Female,1,Google Ads
2840,9449256986,customer2840@example.com,44,Female,2,Instagram
2841,7260136847,customer2841@example.com,34,Other,1,Google Ads
2842,8642259323,customer2842@example.com,34,Male,1,Instagram
2843,8295632228,customer2843@example.com,22,Male,2,Organic
2844,7227362724,customer2844@example.com,41,Female,1,Organic
2845,9045611890,customer2845@example.com,25,Female,2,Instagram
2846,8119658622,customer2846@example.com,26,Male,2,Instagram
2847,9070160387,customer2847@example.com,35,Male,2,Google Ads
2848,8724376699,customer2848@example.com,33,Male,2,Organic
2849,7606324178,customer2849@example.com,49,Female,2,Organic
2850,7429609281,customer2850@example.com,57,Female,2,Referral
2851,7803956283,customer2851@example.com,56,Female,1,Organic
2852,8472707975,customer2852@example.com,58,Male,2,Google Ads
2853,9485050525,customer2853@example.com,49,Male,2,Google Ads
2854,9508711491,customer2854@example.com,59,Male,1,Organic
2855,9014964065,customer2855@example.com,19,Male,3,Referral
2856,8614765500,customer2856@example.com,55,Other,3,Google Ads
2857,8625425276,customer2857@example.com,21,Male,2,Organic
2858,8840971505,customer2858@example.com,22,Male,1,Instagram
2859,8349650855,customer2859@example.com,54,Female,2,Influencer
2860,8894556844,customer2860@example.com,54,Male,1,Organic
2861,9393719710,customer2861@example.com,43,Female,2,Google Ads
2862,8987531729,customer2862@example.com,26,Male,1,Influencer
2863,8343780130,customer2863@example.com,32,Female,2,Referral
2864,9546524281,customer2864@example.com,41,Female,2,Instagram
2865,8589641139,customer2865@example.com,41,Male,3,Instagram
2866,9179662674,customer2866@example.com,52,Male,2,Influencer
2867,9003162381,customer2867@example.com,58,Male,1,Organic
2868,7702350714,customer2868@example.com,42,Male,1,Influencer
2869,7572847387,customer2869@example.com,43,Male,2,Google Ads
2870,7420443997,customer2870@example.com,40,Female,2,Organic
2871,7298235891,customer2871@example.com,23,Male,1,Organic
2872,8114522150,customer2872@example.com,58,Male,1,Instagram
2873,7893154224,customer2873@example.com,44,Male,1,Referral
2874,9341040277,customer2874@example.com,36,Female,3,Organic
2875,8803564697,customer2875@example.com,48,Female,3,Organic
2876,7953049993,customer2876@example.com,55,Male,2,Instagram
2877,9438229618,customer2877@example.com,49,Male,3,Organic
2878,8758236000,customer2878@example.com,19,Male,3,Influencer
2879,8752965423,customer2879@example.com,35,Male,1,Influencer
2880,7084186726,customer2880@example.com,45,Female,2,Referral
2881,8059595252,customer2881@example.com,24,Male,1,Instagram
2882,9986325827,customer2882@example.com,40,Female,2,Instagram
2883,8534218254,customer2883@example.com,53,Male,2,Organic
2884,9974749541,customer2884@example.com,41,Female,2,Influencer
2885,8995622693,customer2885@example.com,45,Male,1,Organic
2886,7188512448,customer2886@example.com,42,Female,3,Instagram
2887,9921976825,customer2887@example.com,56,Female,3,Organic
2888,8449700211,customer2888@example.com,21,Other,1,Organic
2889,8130984484,customer2889@example.com,36,Female,2,Instagram
2890,8700372088,customer2890@example.com,21,Male,3,Instagram
2891,9881316286,customer2891@example.com,30,Male,1,Instagram
2892,9787680334,customer2892@example.com,18,Female,1,Instagram
2893,9790589716,customer2893@example.com,51,Female,3,Instagram
2894,7410195724,customer2894@example.com,24,Male,2,Instagram
2895,7173952772,customer2895@example.com,42,Female,3,Google Ads
2896,9894986925,customer2896@example.com,40,Female,2,Instagram
2897,8915426358,customer2897@example.com,47,Male,2,Organic
2898,7539183314,customer2898@example.com,24,Male,2,Instagram
2899,9595286236,customer2899@example.com,34,Male,1,Google Ads
2900,8753197087,customer2900@example.com,50,Male,2,Referral
2901,7293931942,customer2901@example.com,19,Female,2,Influencer
2902,8016019606,customer2902@example.com,55,Male,2,Google Ads
2903,8713605457,customer2903@example.com,30,Female,3,Google Ads
2904,8028739861,customer2904@example.com,49,Female,3,Instagram
2905,8002913744,customer2905@example.com,39,Female,1,Influencer
2906,7544659100,customer2906@example.com,26,Female,3,Instagram
2907,7315899731,customer2907@example.com,34,Female,3,Instagram
2908,7069254418,customer2908@example.com,35,Female,3,Google Ads
2909,9390186916,customer2909@example.com,57,Male,1,Instagram
2910,7391343250,customer2910@example.com,57,Male,1,Organic
2911,8747933445,customer2911@example.com,44,Female,2,Instagram
2912,7447513345,customer2912@example.com,28,Male,2,Instagram
2913,8457328279,customer2913@example.com,45,Male,3,Organic
2914,9482997669,customer2914@example.com,25,Male,1,Organic
2915,8872554286,customer2915@example.com,35,Male,1,Instagram
2916,8354010884,customer2916@example.com,30,Female,2,Instagram
2917,8793036115,customer2917@example.com,50,Male,1,Instagram
2918,9826988310,customer2918@example.com,32,Male,1,Influencer
2919,7545689955,customer2919@example.com,39,Female,1,Organic
2920,7278056797,customer2920@example.com,55,Female,1,Google Ads
2921,9678962807,customer2921@example.com,47,Female,2,Instagram
2922,8528561002,customer2922@example.com,23,Male,3,Organic
2923,7276970379,customer2923@example.com,51,Male,3,Instagram
2924,9167868100,customer2924@example.com,36,Male,2,Google Ads
2925,7306720215,customer2925@example.com,50,Female,2,Organic
2926,9684305730,customer2926@example.com,31,Female,2,Influencer
2927,8494159857,customer2927@example.com,58,Female,3,Influencer
2928,7929138820,customer2928@example.com,36,Female,3,Instagram
2929,9033954596,customer2929@example.com,57,Male,1,Referral
2930,7699857178,customer2930@example.com,32,Male,3,Instagram
2931,7344148392,customer2931@example.com,27,Female,3,Google Ads
2932,7679554581,customer2932@example.com,19,Female,1,Instagram
2933,7920315079,customer2933@example.com,19,Male,2,Organic
2934,9585964779,customer2934@example.com,38,Male,2,Google Ads
2935,8850828628,customer2935@example.com,29,Female,1,Instagram
2936,9666139713,customer2936@example.com,27,Female,2,Instagram
2937,9972517702,customer2937@example.com,29,Male,2,Instagram
2938,9166372841,customer2938@example.com,56,Female,3,Referral
2939,8807503266,customer2939@example.com,19,Male,3,Organic
2940,7599763602,customer2940@example.com,18,Female,1,Instagram
2941,7168487015,customer2941@example.com,19,Male,2,Influencer
2942,7468373217,customer2942@example.com,40,Female,3,Instagram
2943,8720547539,customer2943@example.com,45,Female,3,Organic
2944,7917474594,customer2944@example.com,34,Female,2,Google Ads
2945,8297235164,customer2945@example.com,57,Male,1,Instagram
2946,7944198264,customer2946@example.com,38,Female,3,Instagram
2947,7994395667,customer2947@example.com,51,Male,2,Google Ads
2948,9463842487,customer2948@example.com,26,Male,1,Referral
2949,8045915832,customer2949@example.com,34,Male,3,Organic
2950,9818919261,customer2950@example.com,59,Female,3,Organic
2951,9085822921,customer2951@example.com,49,Male,2,Influencer
2952,9524492205,customer2952@example.com,22,Male,3,Organic
2953,8209804410,customer2953@example.com,31,Male,2,Instagram
2954,8568792805,customer2954@example.com,42,Male,2,Referral
2955,7919887651,customer2955@example.com,39,Female,2,Google Ads
2956,9396584595,customer2956@example.com,22,Female,3,Google Ads
2957,7775760499,customer2957@example.com,55,Male,2,Organic
2958,9949866917,customer2958@example.com,26,Female,2,Google Ads
2959,8285886971,customer2959@example.com,48,Female,1,Instagram
2960,8420581878,customer2960@example.com,58,Female,1,Google Ads
2961,8419956255,customer2961@example.com,38,Female,2,Google Ads
2962,9703071727,customer2962@example.com,53,Male,3,Google Ads
2963,8506650400,customer2963@example.com,18,Female,2,Organic
2964,9570147349,customer2964@example.com,39,Male,2,Instagram
2965,7425419336,customer2965@example.com,40,Female,2,Organic
2966,9689151815,customer2966@example.com,40,Other,2,Referral
2967,7752430494,customer2967@example.com,32,Male,3,Organic
2968,9661304439,customer2968@example.com,18,Male,3,Organic
2969,7659213894,customer2969@example.com,23,Male,1,Instagram
2970,8028620386,customer2970@example.com,57,Female,3,Organic
2971,7450646442,customer2971@example.com,52,Female,2,Influencer
2972,8477101627,customer2972@example.com,34,Male,3,Instagram
2973,8399714500,customer2973@example.com,40,Male,3,Instagram
2974,7843023494,customer2974@example.com,37,Female,2,Organic
2975,9972659995,customer2975@example.com,45,Female,2,Organic
2976,9986600889,customer2976@example.com,54,Female,3,Influencer
2977,9278025378,customer2977@example.com,35,Male,2,Organic
2978,9601083974,customer2978@example.com,24,Female,1,Influencer
2979,9444250735,customer2979@example.com,37,Male,2,Instagram
2980,8117079908,customer2980@example.com,41,Male,2,Instagram
2981,9038087454,customer2981@example.com,33,Male,3,Organic
2982,8393977829,customer2982@example.com,30,Female,2,Google Ads
2983,8721183418,customer2983@example.com,45,Male,3,Instagram
2984,8625659957,customer2984@example.com,24,Male,2,Instagram
2985,7743489522,customer2985@example.com,32,Female,2,Organic
2986,7045786069,customer2986@example.com,40,Male,3,Influencer
2987,8836809837,customer2987@example.com,40,Other,1,Google Ads
2988,7217727598,customer2988@example.com,48,Other,1,Influencer
2989,9957109913,customer2989@example.com,22,Female,1,Google Ads
2990,9986888759,customer2990@example.com,44,Female,1,Referral
2991,8610472649,customer2991@example.com,27,Female,2,Referral
2992,9755663999,customer2992@example.com,59,Male,1,Influencer
2993,8757603681,customer2993@example.com,24,Female,3,Instagram
2994,8488568979,customer2994@example.com,49,Female,3,Google Ads
2995,9556618398,customer2995@example.com,40,Female,2,Google Ads
2996,7924463305,customer2996@example.com,26,Female,1,Google Ads
2997,9399483084,customer2997@example.com,46,Female,2,Influencer
2998,9962398904,customer2998@example.com,44,Male,3,Referral
2999,8796360582,customer2999@example.com,55,Female,2,Referral
3000,8374405105,customer3000@example.com,38,Female,1,Google Ads
3001,8448992074,customer3001@example.com,23,Female,1,Instagram
3002,8477129902,customer3002@example.com,43,Male,1,Instagram
3003,7368401918,customer3003@example.com,37,Female,2,Instagram
3004,7961040821,customer3004@example.com,32,Male,2,Instagram
3005,7524979147,customer3005@example.com,55,Male,3,Instagram
3006,8099349212,customer3006@example.com,37,Male,1,Google Ads
3007,8461656686,customer3007@example.com,32,Other,1,Instagram
3008,8597653677,customer3008@example.com,46,Female,3,Influencer
3009,7398282634,customer3009@example.com,23,Female,3,Organic
3010,8217667079,customer3010@example.com,33,Male,2,Organic
3011,9478125899,customer3011@example.com,18,Female,3,Google Ads
3012,9754236623,customer3012@example.com,23,Female,2,Instagram
3013,8215634786,customer3013@example.com,33,Male,3,Referral
3014,9902420176,customer3014@example.com,50,Other,3,Instagram
3015,9923237868,customer3015@example.com,24,Male,3,Organic
3016,7866792705,customer3016@example.com,27,Other,1,Instagram
3017,8162949104,customer3017@example.com,25,Female,2,Referral
3018,8886832367,customer3018@example.com,38,Male,1,Referral
3019,7144825941,customer3019@example.com,43,Male,2,Instagram
3020,9133605814,customer3020@example.com,54,Male,1,Referral
3021,9993375682,customer3021@example.com,35,Male,2,Organic
3022,8127894768,customer3022@example.com,21,Female,1,Organic
3023,9392876018,customer3023@example.com,37,Male,3,Instagram
3024,7408074501,customer3024@example.com,59,Other,3,Instagram
3025,7614842569,customer3025@example.com,57,Female,1,Influencer
3026,8972393163,customer3026@example.com,36,Female,3,Instagram
3027,7375583808,customer3027@example.com,50,Female,1,Referral
3028,7065689382,customer3028@example.com,40,Female,1,Google Ads
3029,8980494002,customer3029@example.com,26,Male,2,Instagram
3030,7865833244,customer3030@example.com,55,Female,2,Organic
3031,7966536186,customer3031@example.com,35,Female,1,Google Ads
3032,7191568379,customer3032@example.com,19,Female,2,Referral
3033,9153781667,customer3033@example.com,34,Male,2,Google Ads
3034,8420321569,customer3034@example.com,33,Female,3,Google Ads
3035,8671955901,customer3035@example.com,41,Female,1,Organic
3036,8873514146,customer3036@example.com,48,Female,1,Organic
3037,9682387678,customer3037@example.com,18,Male,2,Referral
3038,9348635008,customer3038@example.com,45,Female,3,Instagram
3039,8701301475,customer3039@example.com,50,Female,1,Google Ads
3040,9531255455,customer3040@example.com,59,Female,1,Organic
3041,8054785932,customer3041@example.com,54,Female,2,Instagram
3042,9906438697,customer3042@example.com,56,Female,2,Google Ads
3043,7399730702,customer3043@example.com,21,Female,1,Influencer
3044,7627424478,customer3044@example.com,18,Female,2,Instagram
3045,8592128685,customer3045@example.com,50,Female,1,Google Ads
3046,9798268164,customer3046@example.com,27,Female,2,Google Ads
3047,9730975727,customer3047@example.com,20,Male,2,Organic
3048,7703602254,customer3048@example.com,54,Female,3,Instagram
3049,7620274275,customer3049@example.com,38,Female,2,Instagram
3050,9240586754,customer3050@example.com,26,Male,2,Instagram
3051,9568746707,customer3051@example.com,57,Female,2,Referral
3052,9611520763,customer3052@example.com,41,Male,2,Google Ads
3053,9018327364,customer3053@example.com,25,Male,1,Instagram
3054,9453154232,customer3054@example.com,41,Male,3,Instagram
3055,9231391979,customer3055@example.com,41,Female,3,Instagram
3056,8463959350,customer3056@example.com,27,Male,2,Instagram
3057,9551998561,customer3057@example.com,52,Male,1,Organic
3058,7119823003,customer3058@example.com,21,Male,2,Organic
3059,8173225555,customer3059@example.com,26,Male,2,Organic
3060,9778097429,customer3060@example.com,28,Male,1,Instagram
3061,7257918440,customer3061@example.com,30,Male,3,Instagram
3062,8546634971,customer3062@example.com,44,Male,3,Google Ads
3063,7053926739,customer3063@example.com,47,Male,3,Google Ads
3064,9517585514,customer3064@example.com,56,Female,3,Instagram
3065,9803992000,customer3065@example.com,29,Male,2,Google Ads
3066,9014138213,customer3066@example.com,36,Male,2,Instagram
3067,9834373131,customer3067@example.com,57,Male,1,Instagram
3068,8878302607,customer3068@example.com,21,Male,3,Organic
3069,8874838023,customer3069@example.com,51,Female,2,Instagram
3070,7905330485,customer3070@example.com,40,Male,2,Influencer
3071,9738667156,customer3071@example.com,43,Other,2,Influencer
3072,7270092561,customer3072@example.com,24,Male,2,Google Ads
3073,8545096768,customer3073@example.com,35,Male,2,Referral
3074,9098215433,customer3074@example.com,59,Female,3,Google Ads
3075,9792047210,customer3075@example.com,21,Other,1,Referral
3076,8317989015,customer3076@example.com,25,Male,2,Referral
3077,8961798785,customer3077@example.com,39,Male,3,Influencer
3078,8656238216,customer3078@example.com,43,Female,1,Instagram
3079,8525650085,customer3079@example.com,30,Female,3,Organic
3080,8101746613,customer3080@example.com,34,Female,1,Organic
3081,9164015361,customer3081@example.com,53,Male,3,Instagram
3082,8157040565,customer3082@example.com,58,Male,3,Influencer
3083,9827264038,customer3083@example.com,32,Female,3,Influencer
3084,9721808614,customer3084@example.com,35,Male,1,Referral
3085,8146414954,customer3085@example.com,44,Male,1,Google Ads
3086,8155136005,customer3086@example.com,23,Male,1,Google Ads
3087,9649732630,customer3087@example.com,51,Male,3,Google Ads
3088,8747747623,customer3088@example.com,58,Other,1,Organic
3089,8635112962,customer3089@example.com,22,Male,2,Google Ads
3090,8239505775,customer3090@example.com,29,Female,3,Google Ads
3091,7521679543,customer3091@example.com,46,Female,2,Instagram
3092,9089313416,customer3092@example.com,54,Female,3,Google Ads
3093,7273424816,customer3093@example.com,29,Male,2,Google Ads
3094,8972391982,customer3094@example.com,42,Other,2,Organic
3095,7865262574,customer3095@example.com,51,Female,2,Google Ads
3096,8257924899,customer3096@example.com,28,Male,3,Instagram
3097,7217683294,customer3097@example.com,40,Male,1,Google Ads
3098,8042024497,customer3098@example.com,41,Female,2,Organic
3099,7064232732,customer3099@example.com,35,Female,3,Referral
3100,7126594702,customer3100@example.com,27,Male,1,Instagram
3101,7110442859,customer3101@example.com,22,Female,1,Google Ads
3102,9595199752,customer3102@example.com,48,Male,2,Influencer
3103,7981625457,customer3103@example.com,42,Female,3,Instagram
3104,9217019047,customer3104@example.com,34,Female,1,Google Ads
3105,8133608259,customer3105@example.com,45,Male,1,Organic
3106,7438806984,customer3106@example.com,18,Male,2,Google Ads
3107,8074569660,customer3107@example.com,19,Male,2,Google Ads
3108,8624947665,customer3108@example.com,57,Female,1,Referral
3109,7664433498,customer3109@example.com,19,Female,3,Instagram
3110,9578364362,customer3110@example.com,44,Female,2,Instagram
3111,7068169129,customer3111@example.com,25,Male,2,Instagram
3112,8923528165,customer3112@example.com,44,Male,2,Google Ads
3113,8125930027,customer3113@example.com,54,Female,3,Google Ads
3114,7307950995,customer3114@example.com,34,Male,1,Instagram
3115,9099213143,customer3115@example.com,21,Male,3,Influencer
3116,9561178468,customer3116@example.com,55,Male,1,Organic
3117,8079988969,customer3117@example.com,48,Female,2,Instagram
3118,8241929602,customer3118@example.com,22,Male,2,Instagram
3119,9432553858,customer3119@example.com,42,Male,1,Instagram
3120,7991531425,customer3120@example.com,45,Female,2,Google Ads
3121,8733456568,customer3121@example.com,36,Female,1,Instagram
3122,9390863976,customer3122@example.com,54,Male,3,Organic
3123,8108690344,customer3123@example.com,59,Male,2,Google Ads
3124,7424346477,customer3124@example.com,40,Female,2,Referral
3125,9243473462,customer3125@example.com,53,Female,2,Organic
3126,8583355202,customer3126@example.com,30,Male,2,Instagram
3127,7775618214,customer3127@example.com,34,Male,2,Organic
3128,8049354847,customer3128@example.com,47,Male,2,Instagram
3129,7122256662,customer3129@example.com,40,Male,1,Google Ads
3130,7052228342,customer3130@example.com,20,Male,1,Organic
3131,9903066349,customer3131@example.com,30,Female,3,Google Ads
3132,7653319134,customer3132@example.com,49,Female,1,Organic
3133,8321340054,customer3133@example.com,52,Female,2,Influencer
3134,7306326190,customer3134@example.com,19,Male,3,Influencer
3135,7375800457,customer3135@example.com,20,Female,2,Instagram
3136,9252731897,customer3136@example.com,46,Male,2,Organic
3137,7521330897,customer3137@example.com,27,Male,1,Referral
3138,7652316190,customer3138@example.com,37,Female,2,Organic
3139,8537085174,customer3139@example.com,51,Male,2,Google Ads
3140,9446696917,customer3140@example.com,32,Male,1,Referral
3141,9016399882,customer3141@example.com,57,Female,2,Instagram
3142,9289705671,customer3142@example.com,18,Female,2,Instagram
3143,7030123578,customer3143@example.com,43,Male,3,Organic
3144,9304485499,customer3144@example.com,49,Male,1,Google Ads
3145,7470406697,customer3145@example.com,19,Female,3,Instagram
3146,7687729330,customer3146@example.com,49,Female,3,Google Ads
3147,8518009502,customer3147@example.com,58,Other,1,Instagram
3148,8918451757,customer3148@example.com,46,Other,2,Google Ads
3149,8706171316,customer3149@example.com,37,Male,1,Instagram
3150,8484712569,customer3150@example.com,40,Male,2,Instagram
3151,8726795358,customer3151@example.com,29,Male,2,Google Ads
3152,7214624361,customer3152@example.com,27,Male,2,Instagram
3153,7612465650,customer3153@example.com,36,Male,1,Google Ads
3154,9406340732,customer3154@example.com,27,Female,2,Google Ads
3155,7032784806,customer3155@example.com,36,Male,3,Organic
3156,7653820121,customer3156@example.com,43,Male,2,Organic
3157,8564465781,customer3157@example.com,41,Female,2,Instagram
3158,7106385667,customer3158@example.com,26,Male,1,Google Ads
3159,8322972714,customer3159@example.com,46,Male,2,Influencer
3160,9464828023,customer3160@example.com,46,Female,2,Instagram
3161,9597675552,customer3161@example.com,54,Male,3,Referral
3162,7935623506,customer3162@example.com,45,Female,1,Instagram
3163,9098988316,customer3163@example.com,20,Other,2,Instagram
3164,7340956291,customer3164@example.com,40,Female,2,Instagram
3165,9960123439,customer3165@example.com,21,Female,3,Google Ads
3166,8206951127,customer3166@example.com,31,Male,3,Instagram
3167,8799997610,customer3167@example.com,55,Female,3,Google Ads
3168,8570209867,customer3168@example.com,30,Male,3,Referral
3169,8829154355,customer3169@example.com,45,Female,2,Google Ads
3170,7218735272,customer3170@example.com,56,Female,3,Influencer
3171,9162827180,customer3171@example.com,37,Female,1,Instagram
3172,7216471764,customer3172@example.com,45,Female,1,Influencer
3173,8196933758,customer3173@example.com,49,Female,1,Referral
3174,7145736630,customer3174@example.com,31,Male,2,Instagram
3175,9212404135,customer3175@example.com,30,Female,3,Google Ads
3176,7895917489,customer3176@example.com,28,Female,2,Instagram
3177,9830887449,customer3177@example.com,55,Female,3,Instagram
3178,7508467425,customer3178@example.com,56,Female,3,Organic
3179,9638391833,customer3179@example.com,59,Female,3,Organic
3180,9901268431,customer3180@example.com,32,Female,1,Organic
3181,8656789443,customer3181@example.com,26,Female,2,Google Ads
3182,9264618884,customer3182@example.com,20,Male,3,Instagram
3183,8980194457,customer3183@example.com,22,Female,1,Google Ads
3184,8098374087,customer3184@example.com,45,Male,3,Instagram
3185,8437863652,customer3185@example.com,59,Female,3,Instagram
3186,7920475761,customer3186@example.com,32,Female,1,Instagram
3187,7734744568,customer3187@example.com,20,Male,1,Organic
3188,7659391894,customer3188@example.com,52,Male,1,Instagram
3189,7422042189,customer3189@example.com,24,Male,3,Instagram
3190,9526880170,customer3190@example.com,47,Male,1,Instagram
3191,9267412896,customer3191@example.com,41,Female,2,Organic
